name,lon,lat,dist
Virgem da Lapa,-42.3432810666,-16.802148857,#NAME?
Virgínia,-45.095425163,-22.3369720668,#NAME?
Virginópolis,-42.7148044703,-18.8251403925,#NAME?
Virgolândia,-42.3108100373,-18.4760617048,#NAME?
Visconde do Rio Branco,-42.839389391,-21.0119895771,#NAME?
Volta Grande,-42.5412849474,-21.7707111492,#NAME?
Wenceslau Braz,-45.3567739531,-22.5290130397,#NAME?
Afonso Cláudio,-41.1254597172,-20.0770400099,#NAME?
Águia Branca,-40.7366381674,-18.9873613695,#NAME?
Água Doce do Norte,-40.9764559119,-18.5455464913,#NAME?
Alegre,-41.5364883188,-20.7632651351,#NAME?
Alfredo Chaves,-40.7600496464,-20.6303475372,#NAME?
Alto Rio Novo,-41.0186843433,-19.0574996056,#NAME?
Anchieta,-40.6476589422,-20.8056132242,#NAME?
Apiacá,-41.5633797609,-21.1564478853,#NAME?
Aracruz,-40.2762233764,-19.8232777404,#NAME?
Atilio Vivacqua,-41.1912419095,-20.9158966202,#NAME?
Baixo Guandu,-41.0120677359,-19.5142461286,#NAME?
Barra de São Francisco,-40.890398624,-18.7590890533,#NAME?
Boa Esperança,-40.3029556431,-18.5387151622,#NAME?
Bom Jesus do Norte,-41.6758105078,-21.1293417884,#NAME?
Brejetuba,-41.2896765285,-20.1570341862,#NAME?
Cachoeiro de Itapemirim,-41.1119188104,-20.8501123497,#NAME?
Cariacica,-40.3905591047,-20.2946777965,#NAME?
Castelo,-41.202212704,-20.6020650861,#NAME?
Colatina,-40.630317554,-19.5362700836,#NAME?
Conceição da Barra,-39.7274744194,-18.5984623009,#NAME?
Conceição do Castelo,-41.2453480412,-20.3655811138,#NAME?
Divino de São Lourenço,-41.6799763283,-20.6204706519,#NAME?
Domingos Martins,-40.6593963546,-20.3642385224,#NAME?
Dores do Rio Preto,-41.8495773625,-20.6928939053,#NAME?
Ecoporanga,-40.8300811593,-18.3752523795,#NAME?
Fundão,-40.403765444,-19.9334471177,#NAME?
Governador Lindenberg,-40.4577660614,-19.2528074444,#NAME?
Guaçuí,-41.6794962927,-20.7753378053,#NAME?
Guarapari,-40.4950210195,-20.6659745796,#NAME?
Ibatiba,-41.5072079995,-20.2340203463,#NAME?
Ibiraçu,-40.3716661789,-19.8318799981,#NAME?
Ibitirama,-41.6594124009,-20.5387309666,#NAME?
Iconha,-40.8112210453,-20.7971447539,#NAME?
Irupi,-41.6475278615,-20.3485970393,#NAME?
Itaguaçu,-40.8565984866,-19.8025077112,#NAME?
Itapemirim,-40.8361451168,-21.0110996273,#NAME?
Itarana,-40.8797910822,-19.872348006,#NAME?
Iúna,-41.5328886935,-20.3485995138,#NAME?
Jaguaré,-40.0861409924,-18.9004359095,#NAME?
Jerônimo Monteiro,-41.4029345745,-20.7976978983,#NAME?
João Neiva,-40.3808804853,-19.7529585989,#NAME?
Laranja da Terra,-41.0552443545,-19.8986934504,#NAME?
Linhares,-40.0653057987,-19.3981059345,#NAME?
Mantenópolis,-41.1177374788,-18.8611789662,#NAME?
Marataízes,-40.8301872857,-21.0429962753,#NAME?
Marechal Floriano,-40.6803834329,-20.426708592,#NAME?
Marilândia,-40.5509510036,-19.4128127578,#NAME?
Mimoso do Sul,-41.3644252659,-21.0653735082,#NAME?
Montanha,-40.3634208796,-18.1268566472,#NAME?
Mucurici,-40.5179268365,-18.0972363796,#NAME?
Muniz Freire,-41.4175137804,-20.4565455935,#NAME?
Muqui,-41.3462139984,-20.9536923095,#NAME?
Nova Venécia,-40.401547877,-18.7129060016,#NAME?
Pancas,-40.8560031007,-19.2244197861,#NAME?
Pedro Canário,-39.9549369519,-18.2971915039,#NAME?
Pinheiros,-40.2177280802,-18.4133233436,#NAME?
Piúma,-40.7279809404,-20.8376088997,#NAME?
Ponto Belo,-40.5381337771,-18.1291260855,#NAME?
Presidente Kennedy,-41.0518956306,-21.1001484085,#NAME?
Rio Bananal,-40.3224784283,-19.2770864859,#NAME?
Rio Novo do Sul,-40.9362283555,-20.8645861497,#NAME?
Santa Leopoldina,-40.5332096123,-20.0988906925,#NAME?
Santa Maria de Jetibá,-40.7416178006,-20.0288140582,#NAME?
Santa Teresa,-40.5989977217,-19.9377143169,#NAME?
São Domingos do Norte,-40.6218777327,-19.14816851,#NAME?
São Gabriel da Palha,-40.5295995076,-19.0219647532,#NAME?
São José do Calçado,-41.6560878498,-21.0261302467,#NAME?
São Mateus,-39.8582005956,-18.7184469679,#NAME?
São Roque do Canaã,-40.6431387555,-19.7253072048,#NAME?
Serra,-40.2752170367,-20.1567698424,#NAME?
Sooretama,-40.0964908071,-19.1919496279,#NAME?
Vargem Alta,-41.0071483602,-20.6716781988,#NAME?
Venda Nova do Imigrante,-41.1290532111,-20.3315181774,#NAME?
Viana,-40.4956243355,-20.3908625112,#NAME?
Vila Pavão,-40.6024114108,-18.6208034523,#NAME?
Vila Valério,-40.3905897774,-18.9936174389,#NAME?
Vila Velha,-40.2939566369,-20.3383741042,#NAME?
Vitória,-40.3222087267,-20.3201537929,#NAME?
Angra dos Reis,-44.3196272623,-23.0091159353,#NAME?
Aperibé,-42.1049166541,-21.6194217698,#NAME?
Araruama,-42.3410960232,-22.8774383874,#NAME?
Areal,-43.1010698052,-22.2369120036,#NAME?
Armação dos Búzios,-41.8877494681,-22.7577637929,#NAME?
Arraial do Cabo,-42.0283359676,-22.9676382776,#NAME?
Barra do Piraí,-43.8284524538,-22.4695962921,#NAME?
Barra Mansa,-44.1724313737,-22.5453011339,#NAME?
Belford Roxo,-43.3996249708,-22.7645559675,#NAME?
Bom Jardim,-42.4172114823,-22.1533052283,#NAME?
Bom Jesus do Itabapoana,-41.677679795,-21.1344974419,#NAME?
Cabo Frio,-42.0200748019,-22.8807646671,#NAME?
Cachoeiras de Macacu,-42.6631643573,-22.4675708722,#NAME?
Cambuci,-41.9086360047,-21.5772767097,#NAME?
Carapebus,-41.6640105959,-22.1825947274,#NAME?
Comendador Levy Gasparian,-43.2172237156,-22.0333589384,#NAME?
Campos dos Goytacazes,-41.3304764919,-21.7518986321,#NAME?
Cantagalo,-42.365977599,-21.9818398588,#NAME?
Cardoso Moreira,-41.6132963462,-21.4961573567,#NAME?
Carmo,-42.6097176407,-21.9293117801,#NAME?
Casimiro de Abreu,-42.2042105444,-22.4795365026,#NAME?
Conceição de Macabu,-41.8677585057,-22.0878715265,#NAME?
Cordeiro,-42.3630305379,-22.0277765631,#NAME?
Duas Barras,-42.5150976315,-22.0589060899,#NAME?
Duque de Caxias,-43.3098880717,-22.7852532497,#NAME?
Engenheiro Paulo de Frontin,-43.679476829,-22.5436846647,#NAME?
Guapimirim,-42.9783297043,-22.5195957941,#NAME?
Iguaba Grande,-42.2221245423,-22.8390569837,#NAME?
Itaboraí,-42.8603434262,-22.7458630174,#NAME?
Itaguaí,-43.7750406349,-22.8712507684,#NAME?
Italva,-41.6909647605,-21.425103278,#NAME?
Itaocara,-42.0777295246,-21.6705026733,#NAME?
Itaperuna,-41.8862031767,-21.2105910848,#NAME?
Itatiaia,-44.5627719942,-22.4970145997,#NAME?
Japeri,-43.653785801,-22.6448185711,#NAME?
Laje do Muriaé,-42.1311744192,-21.2057208352,#NAME?
Macaé,-41.7750642855,-22.3687049744,#NAME?
Macuco,-42.2570738797,-21.9902295051,#NAME?
Magé,-43.0402461327,-22.6543487574,#NAME?
Mangaratiba,-44.0411265454,-22.9617119412,#NAME?
Maricá,-42.8198241148,-22.9169553374,#NAME?
Mendes,-43.7214868877,-22.5174226019,#NAME?
Mesquita,-43.4292237631,-22.7680879226,#NAME?
Miguel Pereira,-43.4746761215,-22.4554266084,#NAME?
Miracema,-42.1984114072,-21.4111632992,#NAME?
Natividade,-41.9764403133,-21.043756989,#NAME?
Nilópolis,-43.4166099809,-22.8075142239,#NAME?
Niterói,-43.0758231673,-22.8964523851,#NAME?
Nova Friburgo,-42.532771263,-22.2864614592,#NAME?
Nova Iguaçu,-43.4503453299,-22.7598348263,#NAME?
Paracambi,-43.709384563,-22.6097271621,#NAME?
Paraíba do Sul,-43.2895444648,-22.1619815422,#NAME?
Paraty,-44.710858502,-23.2194136073,#NAME?
Paty do Alferes,-43.4248709167,-22.4274146332,#NAME?
Petrópolis,-43.1773365767,-22.510598612,#NAME?
Pinheiral,-44.000354557,-22.5156739858,#NAME?
Piraí,-43.8993511858,-22.6287569098,#NAME?
Porciúncula,-42.0401563585,-20.962607627,#NAME?
Porto Real,-44.296900735,-22.4329484238,#NAME?
Quatis,-44.2627113016,-22.4099186617,#NAME?
Queimados,-43.5556695471,-22.7174304901,#NAME?
Quissamã,-41.4725094001,-22.1066401655,#NAME?
Resende,-44.4436134229,-22.4711835861,#NAME?
Rio Bonito,-42.6259978412,-22.7112715026,#NAME?
Rio Claro,-44.1394056377,-22.731726834,#NAME?
Rio das Flores,-43.5764329481,-22.1718622438,#NAME?
Rio das Ostras,-41.9369671272,-22.5239411858,#NAME?
Rio de Janeiro,-43.227875125,-22.8766521182,#NAME?
Santa Maria Madalena,-42.0144449928,-21.9660944707,#NAME?
Santo Antônio de Pádua,-42.1779115575,-21.5359771209,#NAME?
São Francisco de Itabapoana,-41.1177197286,-21.4801381323,#NAME?
São Fidélis,-41.7555923123,-21.6436265466,#NAME?
São Gonçalo,-43.032335062,-22.829547313,#NAME?
São João da Barra,-41.0503481455,-21.6404577524,#NAME?
São João de Meriti,-43.371884603,-22.8023308086,#NAME?
São José de Ubá,-41.9412319414,-21.3602211098,#NAME?
São José do Vale do Rio Preto,-42.9233683013,-22.1497395105,#NAME?
São Pedro da Aldeia,-42.1035286702,-22.8372031948,#NAME?
São Sebastião do Alto,-42.1302196785,-21.9544634109,#NAME?
Sapucaia,-42.9141753605,-21.9939558652,#NAME?
Saquarema,-42.49669405,-22.931127416,#NAME?
Seropédica,-43.7019252212,-22.743011068,#NAME?
Silva Jardim,-42.3898259274,-22.6543301984,#NAME?
Sumidouro,-42.6786255811,-22.0506694108,#NAME?
Tanguá,-42.7211719484,-22.7339374343,#NAME?
Teresópolis,-42.9629567139,-22.4090049456,#NAME?
Trajano de Morais,-42.0548152486,-22.0613797048,#NAME?
Três Rios,-43.2116094443,-22.117448001,#NAME?
Valença,-43.7048436783,-22.2447194312,#NAME?
Varre-Sai,-41.8632953883,-20.9292976639,#NAME?
Vassouras,-43.6638740245,-22.409007573,#NAME?
Volta Redonda,-44.0935218847,-22.5099676008,#NAME?
Adamantina,-51.0733647496,-21.68831148,#NAME?
Adolfo,-49.6497214256,-21.2327297773,#NAME?
Aguaí,-46.9796931093,-22.059684,#NAME?
Águas da Prata,-46.7167667096,-21.934829,#NAME?
Águas de Lindóia,-46.6317788359,-22.4738220362,#NAME?
Águas de Santa Bárbara,-49.2386077671,-22.8691494094,#NAME?
Águas de São Pedro,-47.883974741,-22.5973395539,#NAME?
Agudos,-48.9901562879,-22.474037,#NAME?
Alambari,-47.8935883872,-23.5538988927,#NAME?
Alfredo Marcondes,-51.4129380665,-21.9527411236,#NAME?
Altair,-49.0601107542,-20.5233048816,#NAME?
Altinópolis,-47.3732802929,-21.0245826446,#NAME?
Alto Alegre,-50.1635967961,-21.5816894572,#NAME?
Alumínio,-47.2590569185,-23.5333730478,#NAME?
Álvares Florence,-49.9111848125,-20.3198762474,#NAME?
Álvares Machado,-51.468797273,-22.077778995,#NAME?
Álvaro de Carvalho,-49.7206090203,-22.076374634,#NAME?
Alvinlândia,-49.7630330294,-22.4450101516,#NAME?
Americana,-47.3303629264,-22.7408835,#NAME?
Américo Brasiliense,-48.1066045618,-21.7300365,#NAME?
Américo de Campos,-49.7270268374,-20.2964019436,#NAME?
Amparo,-46.7650856905,-22.6993886263,#NAME?
Analândia,-47.6607664159,-22.1287854993,#NAME?
Andradina,-51.3788477948,-20.901463515,#NAME?
Angatuba,-48.4067596165,-23.483987,#NAME?
Anhembi,-48.1269268306,-22.7863209396,#NAME?
Anhumas,-51.3860744233,-22.2932371758,#NAME?
Aparecida,-45.2294293381,-22.848154,#NAME?
Aparecida d'Oeste,-50.8856157062,-20.4508453725,#NAME?
Apiaí,-48.8486599046,-24.513316,#NAME?
Araçariguama,-47.0715476362,-23.4300408482,#NAME?
Araçatuba,-50.4392260728,-21.205476,#NAME?
Araçoiaba da Serra,-47.5872429386,-23.5073197972,#NAME?
Aramina,-47.786013041,-20.0899442071,#NAME?
Arandu,-49.0509758715,-23.1334071156,#NAME?
Arapeí,-44.4481065568,-22.6747987233,#NAME?
Araraquara,-48.1744399375,-21.7903595,#NAME?
Araras,-47.3858295275,-22.3570865197,#NAME?
Arco-Íris,-50.4649108683,-21.773914025,#NAME?
Arealva,-48.9204148014,-22.0247674993,#NAME?
Areias,-44.6994320051,-22.5821938859,#NAME?
Areiópolis,-48.6655945585,-22.6739404492,#NAME?
Ariranha,-48.7883365641,-21.1861274429,#NAME?
Artur Nogueira,-47.1643011503,-22.5713430105,#NAME?
Arujá,-46.3204896001,-23.395826741,#NAME?
Aspásia,-50.7269626714,-20.1581899859,#NAME?
Assis,-50.41751004,-22.66283502,#NAME?
Atibaia,-46.5550625007,-23.116308,#NAME?
Auriflama,-50.5539593332,-20.6873348995,#NAME?
Avaí,-49.3368150412,-22.1567721163,#NAME?
Avanhandava,-49.9426973012,-21.4608705607,#NAME?
Avaré,-48.9232631944,-23.1031935,#NAME?
Bady Bassitt,-49.4485737093,-20.9185637796,#NAME?
Balbinos,-49.3564734994,-21.901523782,#NAME?
Bálsamo,-49.57932769,-20.7382637782,#NAME?
Bananal,-44.323330129,-22.6826159993,#NAME?
Barão de Antonina,-49.5660638969,-23.6271105197,#NAME?
Barbosa,-49.9539885165,-21.259025922,#NAME?
Bariri,-48.7415247712,-22.071978,#NAME?
Barra Bonita,-48.5632292276,-22.4911455,#NAME?
Barra do Chapéu,-49.0271391368,-24.4714259993,#NAME?
Barra do Turvo,-48.5023434528,-24.759386656,#NAME?
Barretos,-48.5673778395,-20.558455515,#NAME?
Barrinha,-48.1628135185,-21.1917435,#NAME?
Barueri,-46.8746528865,-23.508902,#NAME?
Bastos,-50.7348708619,-21.92103747,#NAME?
Batatais,-47.5861067269,-20.8919295,#NAME?
Bauru,-49.0830008671,-22.3251225,#NAME?
Bebedouro,-48.4773621747,-20.94981552,#NAME?
Bento de Abreu,-50.8118522148,-21.2691080212,#NAME?
Bernardino de Campos,-49.4740434847,-23.013553004,#NAME?
Bertioga,-46.1365383351,-23.8540145,#NAME?
Bilac,-50.4811104805,-21.4025711352,#NAME?
Birigui,-50.339328517,-21.2923922882,#NAME?
Biritiba-Mirim,-46.0412122248,-23.5710333875,#NAME?
Boa Esperança do Sul,-48.390596907,-21.9924841634,#NAME?
Bocaina,-48.5204936244,-22.1339225457,#NAME?
Bofete,-48.2600330588,-23.10252,#NAME?
Boituva,-47.671473498,-23.2819440035,#NAME?
Bom Jesus dos Perdões,-46.4664928426,-23.1308374287,#NAME?
Bom Sucesso de Itararé,-49.1437619226,-24.3182628407,#NAME?
Borá,-50.5448809992,-22.2701171067,#NAME?
Boracéia,-48.7792182832,-22.1932056544,#NAME?
Borborema,-49.0726402479,-21.6215379942,#NAME?
Borebi,-48.9715958405,-22.5678331169,#NAME?
Botucatu,-48.4412893844,-22.8883815,#NAME?
Bragança Paulista,-46.542333374,-22.9568955,#NAME?
Braúna,-50.3181656103,-21.5010212085,#NAME?
Brejo Alegre,-50.1872585083,-21.1661284994,#NAME?
Brodowski,-47.6563979569,-20.9901403802,#NAME?
Brotas,-48.1268333241,-22.286516985,#NAME?
Buri,-48.5974149738,-23.799381419,#NAME?
Buritama,-50.1492812528,-21.0670395669,#NAME?
Buritizal,-47.7088600395,-20.1931482216,#NAME?
Cabrália Paulista,-49.3324468331,-22.4550869581,#NAME?
Cabreúva,-47.1336583734,-23.3126743948,#NAME?
Caçapava,-45.7077303651,-23.1006637527,#NAME?
Cachoeira Paulista,-45.0106304149,-22.6647543761,#NAME?
Caconde,-46.646834879,-21.5287380375,#NAME?
Cafelândia,-49.6003544059,-21.8097052866,#NAME?
Caiabu,-51.2359531355,-22.0123252566,#NAME?
Caieiras,-46.7441014177,-23.3621160547,#NAME?
Caiuá,-51.9868926967,-21.8299102734,#NAME?
Cajamar,-46.8829201466,-23.3609713847,#NAME?
Cajati,-48.104999809,-24.7263609722,#NAME?
Cajobi,-48.8101223647,-20.8790925179,#NAME?
Cajuru,-47.3042661168,-21.2747175,#NAME?
Campina do Monte Alegre,-48.4803990199,-23.5840768383,#NAME?
Campinas,-47.060156273,-22.9073425,#NAME?
Campo Limpo Paulista,-46.7638192328,-23.2093964295,#NAME?
Campos do Jordão,-45.5892017004,-22.7400919139,#NAME?
Campos Novos Paulista,-50.0017947249,-22.5997489993,#NAME?
Cananéia,-47.9284828144,-25.01690807,#NAME?
Canas,-45.0569757405,-22.690669066,#NAME?
Cândido Mota,-50.3883931718,-22.7469255,#NAME?
Cândido Rodrigues,-48.6340393108,-21.3226135828,#NAME?
Canitar,-49.7854319545,-23.0098372188,#NAME?
Capão Bonito,-48.3514345179,-24.00680097,#NAME?
Capela do Alto,-47.7361184436,-23.4699029553,#NAME?
Capivari,-47.5022061547,-22.9995489146,#NAME?
Caraguatatuba,-45.4108183822,-23.6220065,#NAME?
Carapicuíba,-46.8414454319,-23.5352495,#NAME?
Cardoso,-49.9149423029,-20.08099151,#NAME?
Casa Branca,-47.0797582048,-21.77798699,#NAME?
Cássia dos Coqueiros,-47.167105877,-21.2850004285,#NAME?
Castilho,-51.4894070558,-20.8720265541,#NAME?
Catanduva,-48.975870939,-21.1395385,#NAME?
Catiguá,-49.0577421525,-21.0485799994,#NAME?
Cedral,-49.2728415459,-20.9042319223,#NAME?
Cerqueira César,-49.1653301709,-23.0347974993,#NAME?
Cerquilho,-47.7375313251,-23.1686725,#NAME?
Cesário Lange,-47.9521106554,-23.2247318359,#NAME?
Charqueada,-47.7757002035,-22.5088824121,#NAME?
Clementina,-50.4503486922,-21.5603100368,#NAME?
Colina,-48.539738329,-20.7187344994,#NAME?
Colômbia,-48.6874841798,-20.1715588433,#NAME?
Conchal,-47.1743757426,-22.330076448,#NAME?
Conchas,-48.0098921336,-23.0129580806,#NAME?
Cordeirópolis,-47.4582829254,-22.4817070323,#NAME?
Coroados,-50.2872958479,-21.3540528503,#NAME?
Coronel Macedo,-49.3189123964,-23.6322349818,#NAME?
Corumbataí,-47.6266101304,-22.2189967502,#NAME?
Cosmópolis,-47.1967707768,-22.6457848859,#NAME?
Cosmorama,-49.7788596931,-20.4770346589,#NAME?
Cotia,-46.9318463279,-23.603514,#NAME?
Cravinhos,-47.7300423481,-21.3404305,#NAME?
Cristais Paulista,-47.4238064521,-20.4024919994,#NAME?
Cruzália,-50.7936661596,-22.745498929,#NAME?
Cruzeiro,-44.9617319606,-22.5777498804,#NAME?
Cubatão,-46.4200317683,-23.883839,#NAME?
Cunha,-44.9580269035,-23.0747501474,#NAME?
Descalvado,-47.6206639719,-21.909083,#NAME?
Diadema,-46.6233813932,-23.689295,#NAME?
Dirce Reis,-50.6060559888,-20.4644127943,#NAME?
Divinolândia,-46.7368697868,-21.661621506,#NAME?
Dobrada,-48.4002427193,-21.5148043304,#NAME?
Dois Córregos,-48.3826759875,-22.367316,#NAME?
Dolcinópolis,-50.515363084,-20.1228706611,#NAME?
Dourado,-48.3162358063,-22.1131671964,#NAME?
Dracena,-51.5340496601,-21.486137535,#NAME?
Duartina,-49.4050454106,-22.4148813758,#NAME?
Dumont,-47.9708434494,-21.2333259994,#NAME?
Echaporã,-50.2070061462,-22.4249969993,#NAME?
Eldorado,-48.1032284225,-24.5253866111,#NAME?
Elias Fausto,-47.3767742396,-23.0425367212,#NAME?
Elisiário,-49.1108358902,-21.1644290185,#NAME?
Embaúba,-48.8326202921,-20.9826680549,#NAME?
Embu,-46.8508599937,-23.6473125,#NAME?
Embu-Guaçu,-46.8171088725,-23.8318291038,#NAME?
Emilianópolis,-51.4804314281,-21.8313089781,#NAME?
Engenheiro Coelho,-47.2130797305,-22.4911899525,#NAME?
Espírito Santo do Pinhal,-46.7455142899,-22.1970535,#NAME?
Espírito Santo do Turvo,-49.4298252858,-22.6949734921,#NAME?
Estrela d'Oeste,-50.405466848,-20.286082204,#NAME?
Estrela do Norte,-51.664176191,-22.490598902,#NAME?
Euclides da Cunha Paulista,-52.5908983803,-22.5549969202,#NAME?
Fartura,-49.5120533767,-23.3889609139,#NAME?
Fernandópolis,-50.2487484306,-20.28238299,#NAME?
Fernando Prestes,-48.6922730532,-21.26712199,#NAME?
Fernão,-49.5198412112,-22.3591383191,#NAME?
Ferraz de Vasconcelos,-46.3665526716,-23.5415445,#NAME?
Flora Rica,-51.3823008411,-21.6767339356,#NAME?
Floreal,-50.1456890087,-20.6740312279,#NAME?
Flórida Paulista,-51.1688764668,-21.6134276152,#NAME?
Florínia,-50.7248224734,-22.9035687788,#NAME?
Franca,-47.4023316257,-20.536097,#NAME?
Francisco Morato,-46.7325267047,-23.2758255,#NAME?
Franco da Rocha,-46.7278746686,-23.3203025,#NAME?
Gabriel Monteiro,-50.5554608419,-21.5289801353,#NAME?
Gália,-49.5521113298,-22.2940192483,#NAME?
Garça,-49.6565299351,-22.21070949,#NAME?
Gastão Vidigal,-50.1902197322,-20.7952394994,#NAME?
Gavião Peixoto,-48.4954592027,-21.8403669023,#NAME?
General Salgado,-50.3618137021,-20.6483693167,#NAME?
Getulina,-49.9292835723,-21.7998305975,#NAME?
Glicério,-50.2084167281,-21.3797778057,#NAME?
Guaiçara,-49.798761691,-21.6221429994,#NAME?
Guaimbê,-49.8971777502,-21.9109206589,#NAME?
Guaíra,-48.31447049,-20.320144335,#NAME?
Guapiaçu,-49.2191458577,-20.7964486249,#NAME?
Guapiara,-48.5276813218,-24.1825265,#NAME?
Guará,-47.8245929502,-20.4275570617,#NAME?
Guaraçaí,-51.209106345,-21.0328813876,#NAME?
Guaraci,-48.944502595,-20.4988092129,#NAME?
Guarani d'Oeste,-50.3415338817,-20.0757055718,#NAME?
Guarantã,-49.5948218474,-21.8951462015,#NAME?
Guararapes,-50.6426390483,-21.253446495,#NAME?
Guararema,-46.0410534648,-23.4152330198,#NAME?
Guaratinguetá,-45.1916001284,-22.8174250893,#NAME?
Guareí,-48.1845381753,-23.3731401918,#NAME?
Guariba,-48.2340567272,-21.357996,#NAME?
Guarujá,-46.2490342794,-23.995149,#NAME?
Guarulhos,-46.5310840857,-23.468506,#NAME?
Guatapará,-48.0377293575,-21.4918946536,#NAME?
Guzolândia,-50.6614595041,-20.6501686873,#NAME?
Herculândia,-50.3855215981,-22.0037471807,#NAME?
Holambra,-47.0592869062,-22.6417496242,#NAME?
Hortolândia,-47.2210966098,-22.858395,#NAME?
Iacanga,-49.0169299189,-21.8919776027,#NAME?
Iacri,-50.6891999324,-21.8550610869,#NAME?
Iaras,-49.1561791517,-22.8718922796,#NAME?
Ibaté,-48.0023882087,-21.955602,#NAME?
Ibirá,-49.2388615313,-21.0805374994,#NAME?
Ibirarema,-50.0791253946,-22.8145429597,#NAME?
Ibitinga,-48.827694693,-21.7570829843,#NAME?
Ibiúna,-47.2204911875,-23.6526325,#NAME?
Icém,-49.1961201915,-20.3435051211,#NAME?
Iepê,-51.0774138909,-22.6631014713,#NAME?
Igaraçu do Tietê,-48.5570661014,-22.511149,#NAME?
Igarapava,-47.7510665713,-20.039612535,#NAME?
Igaratá,-46.1563144239,-23.204843,#NAME?
Iguape,-47.5531374088,-24.7069541964,#NAME?
Ilhabela,-45.3540566669,-23.7886525,#NAME?
Ilha Comprida,-47.5543169659,-24.7392399404,#NAME?
Ilha Solteira,-51.3448906576,-20.4293725,#NAME?
Indaiatuba,-47.2123089403,-23.081646,#NAME?
Indiana,-51.2517585134,-22.1720934487,#NAME?
Indiaporã,-50.288981042,-19.9775429994,#NAME?
Inúbia Paulista,-50.964374894,-21.7699119903,#NAME?
Ipaussu,-49.6268069783,-23.0529129993,#NAME?
Iperó,-47.6898938935,-23.3502773903,#NAME?
Ipeúna,-47.7190959711,-22.4372995022,#NAME?
Ipiguá,-49.3881423817,-20.6616455289,#NAME?
Iporanga,-48.5896007141,-24.5844601783,#NAME?
Ipuã,-48.0173850385,-20.441482601,#NAME?
Iracemápolis,-47.5222466342,-22.5830369343,#NAME?
Irapuã,-49.4081517822,-21.2764371764,#NAME?
Irapuru,-51.3501727308,-21.5674762353,#NAME?
Itaberá,-49.1371332859,-23.8598114701,#NAME?
Itaí,-49.0810322485,-23.419055385,#NAME?
Itajobi,-49.0543110798,-21.3157070587,#NAME?
Itaju,-48.8050217363,-21.9846724208,#NAME?
Itanhaém,-46.7909914829,-24.1861206668,#NAME?
Itaóca,-48.8428556815,-24.6425942348,#NAME?
Itapecerica da Serra,-46.8505519669,-23.715357,#NAME?
Itapetininga,-48.0461428955,-23.5878725,#NAME?
Itapeva,-48.8773891591,-23.9834379993,#NAME?
Itapevi,-46.9333728635,-23.546934,#NAME?
Itapira,-46.8212480111,-22.4360054993,#NAME?
Itapirapuã Paulista,-49.1721656553,-24.5715534993,#NAME?
Itápolis,-48.8133919855,-21.5947039944,#NAME?
Itaporanga,-49.4843963121,-23.7034999432,#NAME?
Itapuí,-48.7188741595,-22.232127625,#NAME?
Itapura,-51.5099693695,-20.6398257756,#NAME?
Itaquaquecetuba,-46.351603141,-23.4768975,#NAME?
Itararé,-49.3361197139,-24.11213796,#NAME?
Itariri,-47.1757260566,-24.2920056339,#NAME?
Itatiba,-46.8375578529,-23.0048529993,#NAME?
Itatinga,-48.6133802693,-23.1042734017,#NAME?
Itirapina,-47.8198848666,-22.2539679738,#NAME?
Itirapuã,-47.2199528849,-20.6424265297,#NAME?
Itobi,-46.9734186542,-21.7349018191,#NAME?
Itu,-47.299749836,-23.2654425,#NAME?
Itupeva,-47.0557011521,-23.1534096262,#NAME?
Ituverava,-47.7804156554,-20.3362879659,#NAME?
Jaborandi,-48.4134449206,-20.6872244994,#NAME?
Jaboticabal,-48.3203497513,-21.2544714994,#NAME?
Jacareí,-45.9695932044,-23.3048804993,#NAME?
Jaci,-49.5733446115,-20.8840851331,#NAME?
Jacupiranga,-48.0047045115,-24.698150281,#NAME?
Jaguariúna,-46.9823434663,-22.7067819582,#NAME?
Jales,-50.550356199,-20.2678530475,#NAME?
Jambeiro,-45.6936551246,-23.2565768668,#NAME?
Jandira,-46.9052211417,-23.529939,#NAME?
Jardinópolis,-47.7653529285,-21.022457,#NAME?
Jarinu,-46.7382709354,-23.1030625,#NAME?
Jaú,-48.5581413878,-22.29579099,#NAME?
Jeriquara,-47.5887439166,-20.3120415893,#NAME?
Joanópolis,-46.2734166101,-22.9306782182,#NAME?
João Ramalho,-50.7685353084,-22.2510460551,#NAME?
José Bonifácio,-49.686282716,-21.053719035,#NAME?
Júlio Mesquita,-49.7907942838,-22.0131689993,#NAME?
Jumirim,-47.7981735119,-23.0825599993,#NAME?
Jundiaí,-46.885273968,-23.187668,#NAME?
Junqueirópolis,-51.4340119505,-21.5112757497,#NAME?
Juquiá,-47.6353419677,-24.320703079,#NAME?
Juquitiba,-47.0815940723,-23.9356892015,#NAME?
Lagoinha,-45.1908108204,-23.0869213515,#NAME?
Laranjal Paulista,-47.8337807103,-23.0540116065,#NAME?
Lavínia,-51.0405016571,-21.1648565655,#NAME?
Lavrinhas,-44.8931102794,-22.5700964742,#NAME?
Leme,-47.3887079696,-22.185436005,#NAME?
Lençóis Paulista,-48.7986819725,-22.597507,#NAME?
Limeira,-47.4019395233,-22.562194,#NAME?
Lindóia,-46.6614836163,-22.5204881922,#NAME?
Lins,-49.7514233867,-21.6723465,#NAME?
Lorena,-45.1242481442,-22.7316930326,#NAME?
Lourdes,-50.226660096,-20.9653905383,#NAME?
