,UF,cidade,dist,lat,lon
1085,RN,Areia Branca,2263.342056678058,-0.08644437116819584,-0.6480629468916089
1086,RN,Arês,2253.8357691336064,-0.10810067211121183,-0.6136688669690198
1087,RN,Augusto Severo,2164.998968151303,-0.10224338465737112,-0.6511626664522695
1088,RN,Baía Formosa,2246.7566130759415,-0.11117733903499019,-0.6110229493222341
1089,RN,Baraúna,2226.8335097296663,-0.08860370079511456,-0.6565611030130178
1090,RN,Barcelona,2231.746791895564,-0.10381448509557087,-0.6270408542010821
1091,RN,Bento Fernandes,2262.09794344051,-0.0993508311794634,-0.6252065893007153
1092,RN,Bodó,2200.4322648855464,-0.10451110536916164,-0.6355413611919817
1093,RN,Bom Jesus,2247.7272781412507,-0.10448097404684312,-0.6211417942515997
1094,RN,Brejinho,2242.086300594349,-0.10808089376436619,-0.6171022430356649
1095,RN,Caiçara do Norte,2309.338054907025,-0.08836592245409575,-0.6292934219625614
1096,RN,Caiçara do Rio do Vento,2245.6054934752824,-0.10051503255113284,-0.628314872701578
1097,RN,Caicó,2117.5349593055444,-0.11273323945134889,-0.6474558699865454
1098,RN,Campo Redondo,2189.0260340208474,-0.1089675907415563,-0.6315038363539232
1099,RN,Canguaretama,2238.9707257170344,-0.1112634345823747,-0.6131086785542226
1100,RN,Caraúbas,2159.061157455473,-0.10107509055841891,-0.6554357496650408
1101,RN,Carnaúba dos Dantas,2135.3537693215567,-0.11450638377128616,-0.6387076366269565
1102,RN,Carnaubais,2240.5683191676944,-0.09319683648043865,-0.6428857879137425
1103,RN,Ceará-Mirim,2289.928668546625,-0.09845373672963115,-0.6182739327320181
1104,RN,Cerro Corá,2199.737991975651,-0.1053276043084826,-0.634352857232725
1105,RN,Coronel Ezequiel,2173.8550182560343,-0.11141138919041113,-0.6320669925806857
1106,RN,Coronel João Pessoa,2068.713080101199,-0.1092595696332333,-0.670909070255741
1107,RN,Cruzeta,2138.599243310004,-0.11193104381336992,-0.64213639526275
1108,RN,Currais Novos,2168.1590225507416,-0.10933915677976926,-0.6373282557864889
1109,RN,Doutor Severiano,2088.5816344921222,-0.1063549082041659,-0.6697471158418946
1110,RN,Parnamirim,2274.3531150683484,-0.10315541229263646,-0.6153892899886155
1111,RN,Encanto,2090.1320357748464,-0.10665941283170162,-0.6685462579657174
1112,RN,Equador,2091.705219957071,-0.1212278252975694,-0.6408222864044735
1113,RN,Espírito Santo,2231.16909664811,-0.11057658621702497,-0.6163995164973026
1114,RN,Extremoz,2290.5958448655806,-0.09953106467288576,-0.6163460159214129
1115,RN,Felipe Guerra,2170.913088967658,-0.09777267745385865,-0.6578387688589514
1116,RN,Fernando Pedroza,2222.0712597557226,-0.09941422963273291,-0.6376115980245729
1117,RN,Florânia,2165.0290633080035,-0.10693548472625344,-0.6425268424944678
1118,RN,Francisco Dantas,2101.122891008278,-0.10625733288627146,-0.6654181176939007
1119,RN,Frutuoso Gomes,2108.449388887138,-0.10744653186705226,-0.660449357275256
1120,RN,Galinhos,2294.6269408461953,-0.08886675112322046,-0.6331119041973662
1121,RN,Goianinha,2245.0835436945695,-0.10909338249901644,-0.6146663231356985
1122,RN,Governador Dix-Sept Rosado,2193.5632268222685,-0.09527602012733885,-0.6548809033034038
1123,RN,Grossos,2259.77912325271,-0.08683911536562554,-0.6485204403496395
1124,RN,Guamaré,2290.752426526888,-0.08914029965215568,-0.633871197600296
1125,RN,Ielmo Marinho,2265.968897152393,-0.10149639445907516,-0.6205139309952532
1126,RN,Ipanguaçu,2224.218720930243,-0.09594333823566949,-0.6432040006766188
1127,RN,Ipueira,2077.5068681594335,-0.1189538011319631,-0.6492250641499104
1128,RN,Itajá,2209.0263492849695,-0.09849848727010356,-0.6434997205489025
1129,RN,Itaú,2132.790138913323,-0.10189120600177937,-0.6630203646505264
1130,RN,Jaçanã,2170.4285200081235,-0.11213693926501145,-0.6319068038760725
1131,RN,Jandaíra,2277.0284234216224,-0.09346726836620192,-0.6305976736672256
1132,RN,Janduís,2144.281829226314,-0.10500062577081001,-0.6529139044239439
1133,RN,Januário Cicco,2231.0287308724423,-0.1074441795698823,-0.621352781394156
1134,RN,Japi,2182.0898579431337,-0.11275814847452878,-0.6273749154559015
1135,RN,Jardim de Angicos,2257.4665316800238,-0.09865702605737893,-0.6277941348470003
1136,RN,Jardim de Piranhas,2111.743470693523,-0.11135370883196088,-0.6518668245672802
1137,RN,Jardim do Seridó,2122.8789083328243,-0.11495325323562695,-0.6418375286264022
1138,RN,João Câmara,2277.053747042404,-0.09666372340977426,-0.6251208758879345
1139,RN,João Dias,2098.806655406753,-0.1095388552374434,-0.6596814128930707
1140,RN,José da Penha,2070.9703515686742,-0.11017719797945372,-0.6681888857408519
1141,RN,Jucurutu,2163.0153452945315,-0.1053030229342179,-0.6461248305548786
1142,RN,Jundiá,2236.712253982064,-0.10941764619274555,-0.616586227155416
1143,RN,Lagoa d'Anta,2208.9956207534256,-0.11155275969394274,-0.6213336388864649
1144,RN,Lagoa de Pedras,2241.5468898270606,-0.10733319546853941,-0.6184309391254461
1145,RN,Lagoa de Velhos,2230.0520991152007,-0.10471828065329036,-0.6260617996288829
1146,RN,Lagoa Nova,2187.387240557953,-0.106424405919946,-0.6363289055396366
1147,RN,Lagoa Salgada,2241.46964868494,-0.10691569804895133,-0.6191118764602999
1148,RN,Lajes,2237.747159523034,-0.0994633532736698,-0.6325550578838832
1149,RN,Lajes Pintadas,2201.438530064972,-0.1073627433709222,-0.6303857299760288
1150,RN,Lucrécia,2113.61537350731,-0.10676045752730051,-0.6600073019176844
1151,RN,Luís Gomes,2055.8962754891095,-0.1119459094004557,-0.6699694236001318
1152,RN,Macaíba,2273.6332641460217,-0.10222806408040262,-0.6170652958046823
1153,RN,Macau,2273.233598064958,-0.089245101362701,-0.6394009034039786
1154,RN,Major Sales,2059.9781795449167,-0.11176663656766958,-0.6688704708598933
1155,RN,Marcelino Vieira,2078.635685902243,-0.10984316543530045,-0.6661330545295301
1156,RN,Martins,2110.8705688581103,-0.10640133609680663,-0.6616774868564921
1157,RN,Maxaranguape,2312.2285865645686,-0.0960883386627621,-0.6154393075330902
1158,RN,Messias Targino,2133.037005898275,-0.10605488845670659,-0.6547089375341317
1159,RN,Montanhas,2219.314022917328,-0.1131364821979586,-0.6158864100896433
1160,RN,Monte Alegre,2255.258176225711,-0.10590442569534328,-0.6166614638907676
1161,RN,Monte das Gameleiras,2193.4277743677358,-0.1123898840582085,-0.6245941224227319
1162,RN,Mossoró,2228.1203494137967,-0.09064893223966176,-0.6520004519385293
1163,RN,Natal,2289.719620943513,-0.1003721144292469,-0.6152679137570835
1164,RN,Nísia Floresta,2260.3673530739375,-0.10630301564374929,-0.6145532858394956
1165,RN,Nova Cruz,2210.757141730346,-0.1130984663629615,-0.618410303441456
1166,RN,Olho-d'Água do Borges,2134.4494358734346,-0.1040086798389631,-0.65819544299924
1167,RN,Ouro Branco,2102.4715593416267,-0.11693110739282758,-0.644834495501786
1168,RN,Paraná,2052.4404475479623,-0.11319037032769938,-0.6686553385900341
1169,RN,Paraú,2183.7473130730255,-0.10082863985262522,-0.6475459527839847
1170,RN,Parazinho,2304.8921286553796,-0.09129434626691234,-0.6256130875087497
1171,RN,Parelhas,2119.5835395226113,-0.1167408010510226,-0.6397993912942564
1172,RN,Rio do Fogo,2327.192574558957,-0.09200605532203898,-0.6175825225332799
1173,RN,Passa e Fica,2202.6423173913777,-0.11220923335604575,-0.6221636657576262
1174,RN,Passagem,2233.347875871274,-0.10950967534296933,-0.617420096466664
1175,RN,Patu,2124.0165304740276,-0.10649182399040123,-0.656943717659093
1176,RN,Santa Maria,2255.775494718834,-0.10190137477345768,-0.622914360509762
1177,RN,Pau dos Ferros,2094.684119080894,-0.10672220346184182,-0.6667726985261988
